Rand,inj_diff ,Date Time,Avg_PLT_CO2VentRate_TPH,Avg_CCS1_WHCO2InjPs_psi,Avg_CCS1_WHCO2InjTp_F,Avg_CCS1_ANPs_psi,Avg_CCS1_DH6325Ps_psi,Avg_CCS1_DH6325Tp_F,Avg_VW1_WBTbgPs_psi,Avg_VW1_WBTbgTp_F,Avg_VW1_ANPs_psi,Avg_VW1_Z11D4917Ps_psi,Avg_VW1_Z11D4917Tp_F,Avg_VW1_Z10D5001Ps_psi,Avg_VW1_Z10D5001Tp_F,Avg_VW1_Z09D5653Ps_psi,Avg_VW1_Z09D5653Tp_F,Avg_VW1_Z08D5840Ps_psi,Avg_VW1_Z08D5840Tp_F,Avg_VW1_Z07D6416Ps_psi,Avg_VW1_Z07D6416Tp_F,Avg_VW1_Z06D6632Ps_psi,Avg_VW1_Z06D6632Tp_F,Avg_VW1_Z04D6837Ps_psi,Avg_VW1_Z04D6837Tp_F,Avg_VW1_Z03D6945Ps_psi,Avg_VW1_Z03D6945Tp_F,Avg_VW1_Z02D6982Ps_psi,Avg_VW1_Z02D6982Tp_F,Avg_VW1_Z01D7061Ps_psi,Avg_VW1_Z01D7061Tp_F,Avg_VW1_Z0910D5482Ps_psi,Avg_VW1_Z0910D5482Tp_F
63879,0.387847265,1/29/25 8:00,0,1145.631043,84.34256744,578.84219,3366.175602,119.4896158,2228.867863,104.2850169,0.93005294,2073.747113,105.7343355,2106.98739,102.0354113,2539.595667,113.7214435,2630.825,117,2904.639122,116.613158,3015.392546,120.9984393,3135.924384,120.1444775,3320.509967,122.1612971,3333.51746,122.2696579,3291.54576,122.9044454,2357.389795,112.8194343
16657,0.162846629,1/29/25 9:00,0,1143.699898,83.66031761,545.6319763,3359.370085,119.3678073,2228.891504,104.2850169,0.867796979,2073.786224,105.7212104,2106.997782,102.0394615,2539.644582,113.7267838,2630.916667,117,2904.64292,116.6255783,3015.392839,120.986469,3135.932939,120.1502825,3320.907884,122.1571578,3333.878147,122.2434235,3291.65422,122.9149158,2357.374255,112.8194494
14713,0.231250381,1/29/25 10:00,0,1142.091482,83.78263105,511.0056012,3349.235787,119.1742135,2228.901483,104.2892769,0.831175968,2073.759701,105.7223054,2107.046171,102.0386515,2539.685305,113.7236505,2630.941667,117,2904.681789,116.6186782,3015.381291,120.9914191,3135.988379,120.1722126,3321.278707,122.1858219,3334.242877,122.2338837,3291.677327,122.9240513,2357.384849,112.8150695
67903,-0.030556234,1/29/25 11:00,0,1143.183692,84.09427611,610.6155548,3344.154492,119.0320059,2228.905129,104.2860819,0.815612045,2073.760262,105.7288605,2107.059277,102.0329811,2539.681683,113.7249856,2630.925,117,2904.684241,116.6145381,3015.382243,120.9920941,3136.013013,120.1799526,3321.636491,122.1765123,3334.638839,122.2473984,3291.715247,122.9164159,2357.377382,112.8209193
41580,-0.262845993,1/29/25 12:00,0,1144.53391,84.07633292,587.6056147,3339.769657,118.9568248,2228.965957,104.2924719,0.776244476,2073.785089,105.7201154,2107.060701,102.0354113,2539.695174,113.7296808,2630.933333,117,2904.714518,116.6241983,3015.409477,120.9942242,3136.050688,120.1883376,3321.942417,122.1604331,3334.993075,122.2728378,3291.763367,122.9056904,2357.360579,112.8305488
73762,0.604166031,1/29/25 14:00,0,1141.063909,82.97477016,535.4523671,3337.446259,118.9425574,2228.967708,104.3063169,0.758849503,2073.772284,105.7222904,2107.025863,102.0443218,2539.726371,113.7137521,2630.991667,117,2904.713611,116.6165931,3015.421212,120.9920941,3136.069629,120.1696326,3322.5711,122.1939265,3335.619175,122.238534,3291.907511,122.9332317,2357.32348,112.8342987
81534,0.27951444,1/29/25 15:00,0,1140.89031,82.88065351,559.0775027,3327.837018,118.7380551,2228.97774,104.3052519,0.759765028,2073.740605,105.7244804,2107.042672,102.0354113,2539.707096,113.7309561,2630.95,117,2904.718455,116.611763,3015.434772,120.9913891,3136.098916,120.1625376,3322.838371,122.1763479,3335.92851,122.2431844,3291.8914,122.9248163,2357.298071,112.8336988
73693,-0.13541654,1/29/25 16:00,0,1143.779274,83.81815351,598.1795349,3317.646051,118.5122447,2229.056411,104.3222919,1.208373844,2073.735553,105.7245255,2106.995573,102.0418766,2539.680219,113.7265448,2630.933333,117,2904.712122,116.6317884,3015.4073,120.9977643,3136.07655,120.1683426,3323.193713,122.1629683,3336.225342,122.2579152,3291.897813,122.9309366,2357.319043,112.8423383
78979,-0.593055598,1/29/25 17:00,0,1148.048532,84.6864404,587.9772074,3316.886497,118.5107821,2229.017946,104.3159019,1.139709355,2073.720697,105.7343355,2106.994397,102.0419067,2539.657697,113.7123397,2630.933333,117,2904.70274,116.6297184,3015.444997,120.9906841,3136.089128,120.1799526,3323.576202,122.1768124,3336.553003,122.2505945,3291.961147,122.9278765,2357.314205,112.8372836
29185,-4.343055725,1/29/25 18:00,0,1146.742939,85.5268933,605.5783885,3324.342228,118.6673398,2229.079287,104.3095119,1.049987246,2073.691197,105.7398106,2106.955986,102.0297559,2539.660929,113.7232145,2630.8,117,2904.725621,116.6207182,3015.406545,120.9928141,3136.089585,120.1825326,3323.865965,122.2019806,3336.85686,122.2543446,3292.048163,122.9324816,2357.352407,112.849553
21783,-27.29513873,1/29/25 19:00,0,1050.323459,77.38309472,555.2191121,3317.614311,118.5578899,2229.119175,104.3159019,1.113158858,2073.710966,105.7430956,2106.956844,102.030566,2539.668986,113.7271899,2630.941667,117,2904.735482,116.6282784,3015.376709,120.9956492,3136.098592,120.1818876,3323.786161,122.1860666,3337.13161,122.2392689,3292.055341,122.9416471,2357.325295,112.8453082
88597,13.7579859,1/29/25 20:00,0,1053.704026,76.14969648,594.9260142,3313.377509,118.4523262,2229.185187,104.3180319,1.171752952,2073.749402,105.7244954,2107.010465,102.0289309,2539.678027,113.7265149,2630.958333,117,2904.710994,116.6214382,3015.389136,121.0062245,3136.071818,120.1786626,3322.511582,122.1932063,3336.644102,122.26021,3292.095302,122.9324667,2357.29244,112.8424733
78854,-0.50625,1/29/25 21:00,0,1097.066312,89.40140572,678.4810455,3293.068665,117.9945876,2229.114235,104.3031219,1.106750307,2073.789648,105.7244954,2107.001904,102.0321711,2539.740798,113.7394922,2630.908333,117,2904.702026,116.6214382,3015.387797,121.0069295,3136.093874,120.1741476,3321.453398,122.1844597,3335.562579,122.2629992,3292.083582,122.9362919,2357.301611,112.8482631
16705,0.878472249,1/29/25 22:00,0,1103.72325,87.07193813,643.5904043,3282.783846,117.7981107,2229.158903,104.3020569,1.307250981,2073.79365,105.7223054,2107.017981,102.0370464,2539.716239,113.7349613,2630.933333,117,2904.70755,116.6179431,3015.413843,121.0054895,3136.103288,120.1760826,3320.237002,122.1865866,3334.568064,122.2601181,3292.040448,122.9401171,2357.263318,112.8606675
64652,9.854166714,1/29/25 23:00,0,1149.071185,89.50504341,652.8121424,3310.05849,118.3848625,2229.085411,104.3073819,1.381408666,2073.776727,105.7277655,2106.995813,102.0443218,2539.691315,113.7372403,2630.966667,117,2904.69493,116.6159181,3015.396206,121.0012894,3136.108008,120.1793076,3319.132931,122.1741517,3333.424406,122.2696579,3292.016742,122.9324667,2357.307389,112.8627673
41937,5.071180789,1/30/25 0:00,0,1181.954018,89.69107831,675.7539642,3360.159827,119.4310986,2229.065733,104.3031219,1.189147688,2073.807251,105.7244954,2107.001701,102.0386515,2539.742405,113.7266221,2630.991667,117,2904.734766,116.6269133,3015.385234,120.9970743,3136.106923,120.1838226,3318.605979,122.2038218,3332.498722,122.2642283,3291.961945,122.9309516,2357.243628,112.8584926
89181,0.440277354,1/30/25 1:00,0,1182.24694,88.61771342,617.5437246,3403.7025,120.5736782,2229.021869,104.3116419,0.923644232,2073.784161,105.7288605,2107.000769,102.0499922,2539.726113,113.7355467,2630.958333,117,2904.739661,116.6220982,3015.408211,121.0019644,3136.116854,120.1747926,3318.541156,122.2085619,3332.081464,122.2886777,3291.909998,122.9102806,2357.276689,112.8678974
32137,0.353819402,1/30/25 2:00,0,1177.580528,86.03079987,553.8132456,3228.507371,121.2577202,2229.064838,104.3116419,0.787230775,2073.774325,105.7266855,2107.012358,102.0451319,2539.703833,113.7255261,2630.983333,117,2904.693608,116.6269583,3015.4231,120.9970442,3136.119389,120.1735026,3318.798515,122.1916716,3331.989103,122.2995974,3291.949497,122.9248163,2357.247829,112.8678523
65508,0.474651845,1/30/25 3:00,0,1170.412146,85.87662532,562.9379494,3233.23547,121.3713003,2229.003158,104.2935369,0.731383743,2073.756718,105.7266855,2107.026416,102.0548374,2539.704203,113.728946,2630.991667,117,2904.662852,116.6152281,3015.395992,121.0019644,3136.094641,120.1754376,3319.144371,122.1808715,3332.182908,122.284808,3291.97124,122.9271114,2357.167501,112.8693222
65475,0.367361832,1/30/25 5:00,0,1160.637628,85.05082022,583.0308759,3213.906016,120.8022841,2228.934139,104.3020569,0.638915637,2073.746086,105.7321455,2106.977893,102.0410966,2539.653379,113.721999,2630.983333,117,2904.673336,116.6138481,3015.393555,121.0062095,3136.083299,120.1676976,3320.022219,122.2084116,3332.876198,122.2461835,3291.976119,122.9225212,2357.166152,112.8635024
30989,-34.02777802,1/30/25 6:00,0,1056.220904,75.90250435,542.2525378,3198.883417,120.2122935,2228.937301,104.2956669,0.478698052,2073.734536,105.7343355,2106.984916,102.0354113,2539.689508,113.7196004,2630.991667,117,2904.591766,116.6152581,3015.383132,121.0041395,3136.147166,120.1638276,3320.28665,122.1879215,3333.292206,122.2696579,3292.02486,122.9217562,2357.277808,112.8678674
81667,18.73784717,1/30/25 7:00,0,1056.558467,73.49540021,553.1691554,3189.744666,119.7052875,2229.033691,104.3190969,0.418273188,2073.697593,105.7387156,2106.980802,102.0427017,2539.64717,113.7198245,2631,117,2904.600482,116.6228182,3015.38151,121.0132747,3136.141945,120.1670526,3319.351166,122.1866917,3333.135118,122.2808777,3292.017326,122.9087505,2357.212543,112.8664272
90827,10.91805565,1/30/25 8:00,0,1131.517728,89.87235273,626.3546351,3193.756848,118.6540857,2229.008675,104.2935369,0.410948979,2073.714982,105.7288755,2106.932011,102.0354112,2539.674896,113.72038,2630.983333,117,2904.614687,116.6407586,3015.397432,121.0083246,3136.145874,120.1689876,3318.52947,122.2051718,3332.359119,122.2855578,3292.006366,122.9202261,2357.134397,112.8671621
21318,4.269791746,1/30/25 9:00,0,1169.151317,87.72196236,610.1510707,3216.499634,118.7097367,2229.040969,104.3073819,0.387145326,2073.681126,105.7398106,2106.973704,102.0394615,2539.665605,113.7272497,2631,117,2904.636658,116.6241983,3015.409062,121.0139647,3136.147292,120.1631826,3318.166854,122.1782618,3331.766797,122.2691783,3292.039414,122.9171659,2357.11345,112.8656773
71773,0.236458206,1/30/25 10:00,0,1159.342145,85.09403273,519.5089071,3259.193422,119.7015051,2229.106354,104.3222919,0.344115646,2073.671285,105.7376205,2106.993054,102.0451319,2539.676082,113.7251947,2631,117,2904.631348,116.6200582,3015.43949,121.0090146,3136.144464,120.1657626,3318.303607,122.1903969,3331.605507,122.2449989,3292.03855,122.9255814,2357.12702,112.8642523
30710,0.120832825,1/30/25 11:00,0,1155.757919,84.60001424,577.6159175,3276.276971,120.0861383,2229.004234,104.3201619,0.346862222,2073.706189,105.7288605,2107.010653,102.0402716,2539.697864,113.7221959,2631,117,2904.606669,116.6276484,3015.428593,121.0083096,3136.143964,120.1676976,3318.761873,122.2017967,3331.807338,122.2683833,3292.069135,122.9294065,2357.103147,112.8599026
24875,0.000347519,1/30/25 12:00,0,1152.302824,84.47147363,523.6893463,3269.729679,120.0036336,2228.984635,104.3105769,0.333129345,2073.737864,105.7266705,2107.055123,102.0402565,2539.734182,113.7238922,2631,117,2904.671997,116.5972877,3015.4474,121.0160648,3136.173814,120.1631826,3319.280188,122.1894515,3332.2362,122.2761981,3292.076394,122.9294065,2357.086766,112.8649422
70157,-0.175347137,1/30/25 13:00,0,1148.519976,84.05399583,594.7732534,3261.351176,119.8218683,2228.996844,104.3116419,0.320311993,2073.746665,105.7266705,2107.043481,102.0483721,2539.725055,113.719887,2631,117,2904.747144,116.6020728,3015.47313,121.0153598,3136.18854,120.1573776,3319.805764,122.2071067,3332.704018,122.2592333,3292.12924,122.9209911,2357.114876,112.8635173
55385,0.310416794,1/30/25 14:00,0,1146.435131,83.7980114,527.8615181,3247.670186,119.5714957,2228.956285,104.3073819,0.336791445,2073.745058,105.7299705,2107.047074,102.0483721,2539.745262,113.7238324,2631,117,2904.714494,116.610398,3015.445182,121.0160648,3136.161804,120.1535076,3320.3479,122.1846364,3333.217322,122.2728528,3292.178107,122.9156359,2357.10673,112.8656773
40784,0.018750763,1/30/25 15:00,0,1141.71432,83.18460878,593.1052111,3237.504403,119.3396151,2228.942513,104.3020569,0.399047153,2073.753739,105.7310655,2107.042265,102.0483721,2539.751314,113.7109475,2631,117,2904.695363,116.6214232,3015.450338,121.0209999,3136.162113,120.1522175,3320.827466,122.1813065,3333.711869,122.2887375,3292.177681,122.9164009,2357.0946,112.8649422
84567,0.010762278,1/30/25 16:00,0,1134.689956,82.43131237,549.9858322,3217.263818,118.9139267,2228.956797,104.3159019,0.798217126,2073.730076,105.7288755,2107.04106,102.0394615,2539.700702,113.7194361,2631,117,2904.74054,116.6193382,3015.454769,121.0174748,3136.155469,120.1567326,3321.297408,122.2214324,3334.154295,122.2712479,3292.239581,122.9095156,2357.07442,112.8656924
56872,-1.271526591,1/30/25 17:00,0,1137.698154,83.85147851,611.4082952,3217.449467,118.6288293,2228.940145,104.3105769,0.739623456,2073.746763,105.7376205,2106.985177,102.0289609,2539.659861,113.7178294,2631,117,2904.718907,116.6172831,3015.439811,121.0153598,3136.150775,120.1670526,3321.724536,122.1804873,3334.646267,122.2855426,3292.270341,122.917931,2357.055568,112.8657374
66218,0.503125254,1/30/25 18:00,0,1140.706675,83.91190503,583.3797679,3225.205341,118.6217581,2228.914012,104.3095119,0.653564073,2073.713963,105.7266705,2106.99362,102.046752,2539.69847,113.7140659,2631,117,2904.70634,116.6220982,3015.478717,121.0188848,3136.153579,120.1644726,3322.063462,122.1824823,3335.084035,122.2927124,3292.322947,122.9217562,2357.023877,112.8620924
95502,0.729166031,1/30/25 19:00,0,1132.371615,81.71683553,548.5613815,3225.34243,118.6335932,2228.908179,104.3105769,0.816527598,2073.671747,105.7332405,2107.017554,102.0410816,2539.699139,113.721476,2631,117,2904.678446,116.6186782,3015.451418,121.0209999,3136.173966,120.1535076,3322.411827,122.2229492,3335.433317,122.2827543,3292.308329,122.9332317,2357.033193,112.8592275
69076,-0.900346883,1/30/25 20:00,0,1114.982094,80.20035604,574.5585266,3216.924561,118.1483549,2228.88372,104.3084469,1.103088025,2073.671865,105.7321455,2107.014624,102.0483721,2539.720549,113.7253767,2631,117,2904.677574,116.6248883,3015.433655,121.0209999,3136.168892,120.1515725,3322.771348,122.2174896,3335.806541,122.2565198,3292.371694,122.9416471,2357.015985,112.8628273
7636,0.386805089,1/30/25 21:00,0,1108.79662,79.43863691,553.811187,3217.533018,117.5465333,2228.89589,104.3148369,1.086608417,2073.705483,105.7354455,2107.017916,102.0491821,2539.749213,113.7156875,2631,117,2904.725022,116.6262533,3015.44929,121.0280501,3136.180603,120.1580226,3323.119287,122.2013657,3336.1178,122.2868817,3292.371322,122.9378518,2356.976402,112.8606825
81017,0.290277481,1/30/25 22:00,0,1102.318512,79.38809986,546.1976303,3218.61035,116.9175275,2228.876542,104.3041869,1.07104441,2073.719208,105.7365255,2107.061605,102.0451319,2539.733866,113.7150573,2631,117,2904.728469,116.611778,3015.482707,121.0202949,3136.217157,120.1625376,3323.375977,122.1888417,3336.396688,122.3014774,3292.435838,122.9347468,2356.979163,112.8570976
54521,-0.555554708,1/30/25 23:00,0,1105.445787,80.35709438,505.2417506,3217.1652,116.440998,2228.832658,104.2967319,1.060058061,2073.735327,105.7387156,2107.03057,102.047562,2539.727043,113.7157771,2631,117,2904.726304,116.6186782,3015.476298,121.0195899,3136.21665,120.1599576,3323.673118,122.2138445,3336.750649,122.2853514,3292.478121,122.9347018,2356.983388,112.8585226
53262,-0.06423645,1/31/25 0:00,0,1115.10116,82.13797855,510.7640523,3220.055481,116.3620815,2228.852523,104.3105769,1.003295258,2073.725732,105.7343355,2107.018119,102.0427017,2539.742023,113.7184025,2631,117,2904.687809,116.6207332,3015.494063,121.0195899,3136.253837,120.1528625,3323.896246,122.2402723,3337.019246,122.2567298,3292.497813,122.9407771,2356.960537,112.8556427
39420,0.676388804,1/31/25 1:00,0,1124.761521,82.85318756,536.9903514,3232.746946,116.6391284,2228.855188,104.3212269,0.853148708,2073.728599,105.7310505,2107.032947,102.047562,2539.744763,113.7157473,2631,117,2904.686477,116.6248883,3015.471033,121.025935,3136.230577,120.1664076,3324.11673,122.2171593,3337.257528,122.2559498,3292.51933,122.918516,2356.981716,112.8548777
41809,0.081596756,1/31/25 2:00,0,1127.144202,82.44706116,540.5225713,3248.102657,116.9946864,2228.887848,104.3137719,0.722228489,2073.783464,105.7354305,2107.008936,102.0564575,2539.721617,113.7098066,2631,117,2904.724917,116.612453,3015.489201,121.024525,3136.231968,120.1741476,3324.317438,122.2052803,3337.453585,122.2654903,3292.592625,122.9142557,2357.01642,112.8599174
31017,-0.037152863,1/31/25 3:00,0,1132.297028,82.83524303,522.6385493,3256.168309,117.1806739,2228.83606,104.3148369,0.648070913,2073.733394,105.7332405,2107.012203,102.0572676,2539.729388,113.715132,2631,117,2904.707806,116.6138481,3015.477246,121.0273451,3136.208295,120.1489925,3324.542131,122.1920815,3337.678756,122.3044326,3292.652431,122.9015949,2356.983976,112.8621076
34369,0.620138677,1/31/25 4:00,0,1133.548071,82.27017994,551.1460314,3266.74327,117.4074191,2228.774288,104.2914069,0.646239847,2073.70639,105.7507607,2106.98468,102.0362062,2539.745194,113.7190775,2630.983333,117,2904.707153,116.612468,3015.440273,121.0358203,3136.194859,120.1360925,3324.754181,122.20924,3337.87804,122.2901217,3292.693693,122.9038,2356.92854,112.8621073
55946,-0.437152354,1/31/25 5:00,0,1136.908936,84.0986702,625.5350632,3266.392055,117.3749834,2228.788643,104.2999269,0.637084572,2073.709367,105.7463806,2106.953593,102.047562,2539.702871,113.7195108,2630.966667,117,2904.673128,116.6145381,3015.427342,121.0308702,3136.181278,120.1373825,3324.970258,122.2290985,3338.099544,122.2877366,3292.666178,122.90311,2356.900393,112.8649872
45877,-0.504166667,1/31/25 6:00,0,1135.930975,83.25565306,637.4632304,3280.068111,117.6729058,2228.684003,104.2807569,0.650817504,2073.67345,105.7409056,2106.892444,102.014425,2539.688029,113.7161805,2631,117,2904.583807,116.6228483,3015.451367,121.0322802,3136.198643,120.1341575,3325.244411,122.244172,3338.310008,122.2781809,3292.703033,122.9093653,2356.936186,112.8628424
42330,0.13541654,1/31/25 7:00,0,1123.128303,80.94998964,544.2715317,3276.592794,117.6395545,2228.729215,104.2935369,0.64532433,2073.668077,105.7441906,2106.891646,102.0282258,2539.656517,113.7178593,2630.991667,117,2904.601784,116.6324635,3015.408543,121.02313,3136.147614,120.1528625,3325.379806,122.2393873,3338.481498,122.2670654,3292.790914,122.8922344,2356.888615,112.8548627
51076,-1.369443893,1/31/25 8:00,0,1135.146602,84.59928188,536.9862203,3264.36251,117.3895008,2228.726715,104.2924719,0.709411134,2073.643129,105.7420006,2106.92655,102.0370464,2539.708063,113.7160162,2630.991667,117,2904.621539,116.6400686,3015.427962,121.0287551,3136.145563,120.1522175,3325.564539,122.2366276,3338.666384,122.2615,3292.787614,122.9055552,2356.870359,112.8584625
73715,0.459026718,1/31/25 9:00,0,1139.197337,83.72769947,589.9301432,3283.007935,117.7753583,2228.766402,104.2999269,0.708495609,2073.678939,105.7365255,2106.916105,102.0419517,2539.725393,113.7286771,2630.983333,117,2904.673336,116.6276484,3015.3966,121.0294601,3136.160899,120.1438325,3325.677358,122.2285731,3338.815792,122.279726,3292.829667,122.8971998,2356.865599,112.8606375
37382,0.846181234,1/31/25 10:00,0,1136.39268,83.32596645,547.1039037,3295.236796,118.0606714,2228.676855,104.3020569,0.69842483,2073.707869,105.7485856,2106.934762,102.0346011,2539.73717,113.7306423,2631,117,2904.662183,116.6138481,3015.396476,121.0336903,3136.221891,120.1431875,3325.744185,122.2251984,3338.926021,122.2917866,3292.9203,122.9093805,2356.864972,112.8649873
75072,-0.49479154,1/31/25 11:00,0,1140.999419,84.39163965,525.9663895,3296.400085,118.1014567,2228.639663,104.3009919,0.763427125,2073.698625,105.7409056,2106.909721,102.0281507,2539.742328,113.7325926,2631,117,2904.684666,116.6235083,3015.414355,121.0407405,3136.208466,120.1483475,3325.826288,122.2123744,3339.063546,122.3139877,3292.974382,122.9100555,2356.817761,112.8620774
71492,0.580902354,1/31/25 12:00,0,1133.195576,81.69632753,564.764963,3303.356099,118.2389826,2228.672461,104.2977969,0.735045844,2073.716577,105.7376205,2106.94657,102.0410966,2539.751976,113.7339277,2631,117,2904.719564,116.611763,3015.433464,121.0400354,3136.217928,120.1502825,3325.938015,122.2009003,3339.145418,122.3092625,3292.977669,122.9037852,2356.83668,112.8613426
27851,-1.758680344,1/31/25 13:00,0,1151.096564,86.35709457,637.5499476,3296.748161,118.0758157,2228.690788,104.3020569,0.71032666,2073.743223,105.7354305,2106.950069,102.0443218,2539.771653,113.7351881,2631,117,2904.733185,116.611088,3015.466433,121.0336903,3136.269954,120.1502825,3326.089095,122.2238335,3339.259601,122.2991219,3293.013542,122.9136557,2356.861416,112.8664122
56557,0.271875,1/31/25 14:00,0,1173.668692,88.50931619,689.5008789,3319.207027,118.5395982,2228.639427,104.2967319,0.692931678,2073.719558,105.7332405,2106.90651,102.0241306,2539.789339,113.7297432,2631,117,2904.738279,116.6159181,3015.462319,121.0435605,3136.266003,120.1483475,3326.186648,122.2400173,3339.336359,122.2944417,3293.000643,122.9151257,2356.844824,112.8664422
35453,0.574653117,1/31/25 15:00,0,1185.791336,88.66715266,680.2027705,3353.550734,119.2693134,2228.626959,104.2967319,0.658141714,2073.694838,105.7409056,2106.914201,102.0524073,2539.796021,113.7447877,2631,117,2904.732888,116.6014428,3015.466545,121.0442656,3136.242786,120.1393175,3326.28139,122.2399874,3339.405955,122.3022421,3293.052913,122.9033201,2356.825378,112.8627974
71552,0.763888423,1/31/25 16:00,0,1157.976905,82.82865168,574.8620008,3387.98501,120.0457315,2228.655332,104.2892769,0.633422463,2073.684426,105.7441906,2106.927926,102.0394615,2539.80131,113.7461377,2631,117,2904.700673,116.611763,3015.478029,121.0393304,3136.262567,120.1354475,3326.324284,122.248702,3339.469954,122.2975618,3293.112777,122.8999748,2356.769743,112.8642525
94025,-0.380555344,1/31/25 17:00,0,1161.402185,85.91947174,569.6018784,3380.625187,119.9150551,2228.622062,104.2892769,0.645324337,2073.696102,105.7409056,2106.921342,102.0378864,2539.802246,113.7468127,2631,117,2904.677802,116.6172981,3015.464105,121.0449706,3136.198191,120.1451225,3326.400079,122.2419973,3339.53208,122.2983419,3293.134509,122.9069952,2356.76519,112.8650175
92154,0.348958715,1/31/25 18:00,0,1157.331556,84.00894947,553.7554438,3374.783575,119.8030301,2228.603389,104.2914069,0.638000104,2073.696572,105.7365255,2106.926396,102.0491971,2539.764235,113.7538467,2631,117,2904.661334,116.6200582,3015.39647,121.0484957,3136.201042,120.1425425,3326.536534,122.2461068,3339.653103,122.2889814,3293.114799,122.8984297,2356.795964,112.8671472
81408,-1.061805979,1/31/25 19:00,0,1166.058629,86.3032615,608.3942429,3367.536237,119.6366367,2228.625364,104.2871469,0.669128019,2073.697361,105.7409056,2106.911003,102.048417,2539.751103,113.7483121,2630.991667,117,2904.631317,116.6304084,3015.402598,121.0428705,3136.227122,120.1354475,3326.654724,122.2359826,3339.799493,122.2663602,3293.155924,122.9054051,2356.778033,112.8686021
78485,-0.145833206,1/31/25 20:00,0,1180.727833,89.13297284,634.7382207,3373.132515,119.7435168,2228.640558,104.2924719,0.705749033,2073.732701,105.7398106,2106.878923,102.0443668,2539.768878,113.753097,2630.991667,117,2904.614669,116.6304084,3015.440879,121.0301652,3136.22255,120.1451225,3326.81357,122.2397932,3339.938977,122.2796209,3293.250277,122.9240811,2356.752852,112.8664272
78244,2.444444021,1/31/25 22:00,0,1183.393528,87.02762578,598.1155375,3404.015934,120.4237296,2228.561287,104.2935369,0.734130319,2073.709123,105.7485706,2106.869971,102.0427917,2539.782369,113.7469023,2631,117,2904.616213,116.6290434,3015.437828,121.0365103,3136.2328,120.1528625,3326.958565,122.2466674,3340.176046,122.2858612,3293.288135,122.9350017,2356.726994,112.8686174
57283,-0.804166794,1/31/25 23:00,0,1175.470691,86.03079993,547.3103546,3408.234654,120.5476501,2228.558962,104.3020569,0.679198798,2073.665188,105.7595207,2106.913346,102.0427468,2539.842157,113.7509673,2631,117,2904.621147,116.6310984,3015.45047,121.0351003,3136.253532,120.1451225,3327.100385,122.2404883,3340.299349,122.2983867,3293.367242,122.9459223,2356.768671,112.8642823
87276,0.63611234,2/1/25 1:00,0,1172.258911,85.44632797,554.5832738,3406.960799,120.5329148,2228.540495,104.3190969,0.659057217,2073.691842,105.7573307,2106.978654,102.0540274,2539.826337,113.7633865,2631,117,2904.66827,116.6297184,3015.481801,121.0379204,3136.281763,120.1470575,3327.431793,122.2319232,3340.645831,122.3074023,3293.475696,122.9428021,2356.652266,112.8628574
37485,0.562846502,2/1/25 2:00,0,1168.7939,85.2005998,570.8714834,3400.522601,120.4011735,2228.508744,104.3084469,0.64715538,2073.697917,105.7595207,2106.988155,102.0572826,2539.843856,113.7592318,2631,117,2904.636007,116.6193682,3015.476735,121.0435605,3136.279924,120.1457675,3327.689909,122.2620418,3340.77665,122.3034271,3293.510799,122.9498224,2356.653575,112.8614025
65892,0.017708206,2/1/25 3:00,0,1152.774386,82.65213801,563.6522402,3384.796962,120.0773394,2228.612543,104.2935369,0.638000097,2073.699052,105.7606157,2106.95588,102.0419067,2539.843545,113.7550921,2631,117,2904.613155,116.6145381,3015.464764,121.0463806,3136.253371,120.1547976,3327.83952,122.2767263,3340.950665,122.2899113,3293.542303,122.9474824,2356.624013,112.8578176
20727,-0.063889313,2/1/25 5:00,0,1138.507283,81.9951554,568.7038528,3333.189518,118.9909306,2228.596586,104.2860819,0.589477067,2073.662101,105.7529507,2106.945715,102.0491971,2539.861289,113.7495874,2631,117,2904.64137,116.613143,3015.464187,121.0555608,3136.206547,120.1560876,3328.243557,122.2491132,3341.346804,122.2756004,3293.63138,122.9365618,2356.643538,112.8614175
65057,-0.619791158,2/1/25 6:00,0,1125.391868,80.72183952,571.4536552,3304.767265,118.3946981,2228.559078,104.2914069,0.652648525,2073.62674,105.7540457,2106.919336,102.0460019,2539.821395,113.7606117,2631,117,2904.600419,116.6193982,3015.4828,121.0562658,3136.265523,120.1412525,3328.451245,122.2477633,3341.594936,122.285936,3293.695634,122.9389019,2356.615647,112.8614174
29965,0.102430725,2/1/25 7:00,0,1121.872355,80.95182037,546.5630404,3272.699831,117.730075,2228.572709,104.2871469,0.595885767,2073.624575,105.7507607,2106.933716,102.0459569,2539.805786,113.7509673,2631,117,2904.645799,116.6269583,3015.485687,121.0576908,3136.253229,120.1373825,3328.605011,122.2403533,3341.791246,122.304987,3293.714195,122.9287614,2356.586764,112.8606974
11353,0.02986056,2/1/25 8:00,0,1121.649035,81.01114731,595.3492259,3255.602085,117.3563482,2228.574202,104.3020569,0.655395108,2073.66759,105.7606157,2106.936918,102.0410966,2539.809367,113.7599367,2631,117,2904.659117,116.6062579,3015.496279,121.0484957,3136.255845,120.1444775,3328.77794,122.247703,3341.921645,122.3177078,3293.747361,122.9116004,2356.587087,112.8585375
